model,reaction,lb,ub,subsystem,gpr
iML1515,ASP1DC,0.0,1000.0,,
iML1515,ASPCT,0.0,1000.0,,
iML1515,ASPK,0.0,1000.0,,
iML1515,ASPO5,0.0,1000.0,,
iML1515,ASPO6,0.0,1000.0,,
iML1515,ASPt2_3pp,0.0,1000.0,,
iML1515,ASPt2pp,0.0,1000.0,,
iML1515,ASR,0.0,1000.0,,
iML1515,ATPPRT,0.0,1000.0,,
iML1515,BALAtex,0.0,1000.0,,
iML1515,BETALDHy,0.0,1000.0,,
iML1515,BMOGDS1,0.0,1000.0,,
iML1515,BMOGDS2,0.0,1000.0,,
iML1515,BPNT,0.0,1000.0,,
iML1515,BSORx,0.0,1000.0,,
iML1515,BSORy,0.0,1000.0,,
iML1515,BTNt2ipp,0.0,1000.0,,
iML1515,BTNtex,0.0,1000.0,,
iML1515,BTS5,0.0,1000.0,,
iML1515,BUTSO3tex,0.0,1000.0,,
iML1515,BWCOGDS2,0.0,1000.0,,
iML1515,CADVtpp,0.0,1000.0,,
iML1515,CAT,0.0,1000.0,,
iML1515,CAt6pp,0.0,1000.0,,
iML1515,CBIAT,0.0,1000.0,,
iML1515,CBL1tonex,0.0,1000.0,,
iML1515,CBLAT,0.0,1000.0,,
iML1515,CBMD,0.0,1000.0,,
iML1515,CD2tex,0.0,1000.0,,
iML1515,CD2tpp,0.0,1000.0,,
iML1515,CDAPPA120,0.0,1000.0,,
iML1515,CDAPPA160,0.0,1000.0,,
iML1515,CDAPPA161,0.0,1000.0,,
iML1515,CDAPPA181,0.0,1000.0,,
iML1515,CDGS,0.0,1000.0,,
iML1515,CFAS160G,0.0,1000.0,,
iML1515,CFAS180G,0.0,1000.0,,
iML1515,CHLabcpp,0.0,1000.0,,
iML1515,CHLtex,0.0,1000.0,,
iML1515,CHOLD,0.0,1000.0,,
iML1515,CHORS,0.0,1000.0,,
iML1515,CITt3pp,0.0,1000.0,,
iML1515,CITt7pp,0.0,1000.0,,
iML1515,CLPNH120pp,0.0,1000.0,,
iML1515,CLPNH141pp,0.0,1000.0,,
iML1515,CLPNH180pp,0.0,1000.0,,
iML1515,CLPNS120pp,0.0,1000.0,,
iML1515,CLPNS140pp,0.0,1000.0,,
iML1515,CLPNS161pp,0.0,1000.0,,
iML1515,CLPNS181pp,0.0,1000.0,,
iML1515,CMPtex,0.0,1000.0,,
iML1515,CMtex,0.0,1000.0,,
iML1515,CMtpp,0.0,1000.0,,
iML1515,COBALT2t3pp,0.0,1000.0,,
iML1515,COBALT2tex,0.0,1000.0,,
iML1515,COBALT2tpp,0.0,1000.0,,
iML1515,COLIPAKpp,0.0,1000.0,,
iML1515,CPGNR3,0.0,1000.0,,
iML1515,CPGNUtex,0.0,1000.0,,
iML1515,CPGNexs,0.0,1000.0,,
iML1515,CPGNtonex,0.0,1000.0,,
iML1515,CPH4S,0.0,1000.0,,
iML1515,CPPPGO,0.0,1000.0,,
iML1515,CPPPGO2,0.0,1000.0,,
iML1515,CRNCAL2,0.0,1000.0,,
iML1515,CRNCAR,0.0,1000.0,,
iML1515,CRNCBCT,0.0,1000.0,,
iML1515,CRNCDH,0.0,1000.0,,
iML1515,CRNDt2rpp,0.0,1000.0,,
iML1515,CRNDtex,0.0,1000.0,,
iML1515,CRNabcpp,0.0,1000.0,,
iML1515,CRNt7pp,0.0,1000.0,,
iML1515,CSNtex,0.0,1000.0,,
iML1515,CTBTCAL2,0.0,1000.0,,
iML1515,CTPS2,0.0,1000.0,,
iML1515,CU1abcpp,0.0,1000.0,,
iML1515,CU2abcpp,0.0,1000.0,,
iML1515,CUt3,0.0,1000.0,,
iML1515,CUtex,0.0,1000.0,,
iML1515,CYANSTpp,0.0,1000.0,,
iML1515,CYANtex,0.0,1000.0,,
iML1515,CYNTt2pp,0.0,1000.0,,
iML1515,CYSDDS,0.0,1000.0,,
iML1515,CYSDS,0.0,1000.0,,
iML1515,CYSS,0.0,1000.0,,
iML1515,CYSSADS,0.0,1000.0,,
iML1515,CYSabcpp,0.0,1000.0,,
iML1515,CYStex,0.0,1000.0,,
iML1515,CYTBD2pp,0.0,1000.0,,
iML1515,CYTBDpp,0.0,1000.0,,
iML1515,CYTBO3_4pp,0.0,1000.0,,
iML1515,CYTDH,0.0,1000.0,,
iML1515,CYTDK2,0.0,1000.0,,
iML1515,CYTDtex,0.0,1000.0,,
iML1515,CYTK1,0.0,1000.0,,
iML1515,CYTK2,0.0,1000.0,,
iML1515,DAAD,0.0,1000.0,,
iML1515,DADA,0.0,1000.0,,
iML1515,DADK,0.0,1000.0,,
iML1515,DADNtex,0.0,1000.0,,
iML1515,DAGK120,0.0,1000.0,,
iML1515,DAGK141,0.0,1000.0,,
iML1515,DAGK161,0.0,1000.0,,
iML1515,DAGK180,0.0,1000.0,,
iML1515,DAGK181,0.0,1000.0,,
iML1515,DALAtex,0.0,1000.0,,
iML1515,DAPAL,0.0,1000.0,,
iML1515,DAPE,0.0,1000.0,,
iML1515,DASYN120,0.0,1000.0,,
iML1515,DASYN141,0.0,1000.0,,
iML1515,DASYN160,0.0,1000.0,,
iML1515,DASYN180,0.0,1000.0,,
iML1515,DASYN181,0.0,1000.0,,
iML1515,DB4PS,0.0,1000.0,,
iML1515,DBTS,0.0,1000.0,,
iML1515,DCYTtex,0.0,1000.0,,
iML1515,DDGALK,0.0,1000.0,,
iML1515,DDPA,0.0,1000.0,,
iML1515,DDPGALA,0.0,1000.0,,
iML1515,DGSNt2pp,0.0,1000.0,,
iML1515,DGSNtex,0.0,1000.0,,
iML1515,DHAD2,0.0,1000.0,,
iML1515,DHAPT,0.0,1000.0,,
iML1515,DHAtpp,0.0,1000.0,,
iML1515,DHBS,0.0,1000.0,,
iML1515,DHBSH,0.0,1000.0,,
iML1515,DHDPRy,0.0,1000.0,,
iML1515,DHDPS,0.0,1000.0,,
iML1515,DHMPTR,0.0,1000.0,,
iML1515,DHNCOAS,0.0,1000.0,,
iML1515,DHNPA2r,0.0,1000.0,,
iML1515,DHORD5,0.0,1000.0,,
iML1515,DHORDfum,0.0,1000.0,,
iML1515,DHORTS,0.0,1000.0,,
iML1515,DHPPD,0.0,1000.0,,
iML1515,DHPS2,0.0,1000.0,,
iML1515,DHPTDCs2,0.0,1000.0,,
iML1515,DHPTDNRN,0.0,1000.0,,
iML1515,DHQTi,0.0,1000.0,,
iML1515,DIMPtex,0.0,1000.0,,
iML1515,DINSt2pp,0.0,1000.0,,
iML1515,DINStex,0.0,1000.0,,
iML1515,DMPPS,0.0,1000.0,,
iML1515,DMQMT,0.0,1000.0,,
iML1515,DMSOtpp,0.0,1000.0,,
iML1515,DMStex,0.0,1000.0,,
iML1515,DNMPPA,0.0,1000.0,,
iML1515,DNTPPA,0.0,1000.0,,
iML1515,DOGULNR,0.0,1000.0,,
iML1515,DOPAtex,0.0,1000.0,,
iML1515,DOXRBCNtex,0.0,1000.0,,
iML1515,DPCOAK,0.0,1000.0,,
iML1515,DRPA,0.0,1000.0,,
iML1515,DSBCGT,0.0,1000.0,,
iML1515,DSBDR,0.0,1000.0,,
iML1515,DSERt2pp,0.0,1000.0,,
iML1515,DSERtex,0.0,1000.0,,
iML1515,DTARTD,0.0,1000.0,,
iML1515,DUMPtex,0.0,1000.0,,
iML1515,DURADx,0.0,1000.0,,
iML1515,DURIPP,0.0,1000.0,,
iML1515,DXPS,0.0,1000.0,,
iML1515,DXYLK,0.0,1000.0,,
iML1515,EAR120x,0.0,1000.0,,
iML1515,EAR121x,0.0,1000.0,,
iML1515,EAR121y,0.0,1000.0,,
iML1515,EAR140x,0.0,1000.0,,
iML1515,EAR141y,0.0,1000.0,,
iML1515,EAR160x,0.0,1000.0,,
iML1515,EAR160y,0.0,1000.0,,
iML1515,EAR40x,0.0,1000.0,,
iML1515,EAR60x,0.0,1000.0,,
iML1515,EAR80x,0.0,1000.0,,
iML1515,ECA4COLIPAabctex,0.0,1000.0,,
iML1515,ECAP1pp,0.0,1000.0,,
iML1515,ECOAH3,0.0,1000.0,,
iML1515,ECOAH5,0.0,1000.0,,
iML1515,ECOAH7,0.0,1000.0,,
iML1515,EDA,0.0,1000.0,,
iML1515,EDD,0.0,1000.0,,
iML1515,EDTXS2,0.0,1000.0,,
iML1515,EGMEACPR,0.0,1000.0,,
iML1515,ENLIPAabctex,0.0,1000.0,,
iML1515,ENO,0.0,1000.0,,
iML1515,ENTCS,0.0,1000.0,,
iML1515,ETHSO3abcpp,0.0,1000.0,,
iML1515,ETHSO3tex,0.0,1000.0,,
iML1515,F6PP,0.0,1000.0,,
iML1515,F6Pt6_2pp,0.0,1000.0,,
iML1515,F6Ptex,0.0,1000.0,,
iML1515,FA120ACPHi,0.0,1000.0,,
iML1515,FA80ACPHi,0.0,1000.0,,
iML1515,FACOAE120,0.0,1000.0,,
iML1515,FACOAE141,0.0,1000.0,,
iML1515,FACOAE161,0.0,1000.0,,
iML1515,FACOAL120t2pp,0.0,1000.0,,
iML1515,FACOAL140t2pp,0.0,1000.0,,
iML1515,FACOAL141t2pp,0.0,1000.0,,
iML1515,FACOAL160t2pp,0.0,1000.0,,
iML1515,FACOAL181t2pp,0.0,1000.0,,
iML1515,FACOAL60t2pp,0.0,1000.0,,
iML1515,FACOAL80t2pp,0.0,1000.0,,
iML1515,FADRx,0.0,1000.0,,
iML1515,FALDtex,0.0,1000.0,,
iML1515,FALDtpp,0.0,1000.0,,
iML1515,FALGTHLs,0.0,1000.0,,
iML1515,FBA3,0.0,1000.0,,
iML1515,FCLPA,0.0,1000.0,,
iML1515,FDH5pp,0.0,1000.0,,
iML1515,FDMO,0.0,1000.0,,
iML1515,FDMO4,0.0,1000.0,,
iML1515,FDMO6,0.0,1000.0,,
iML1515,FE2abcpp,0.0,1000.0,,
iML1515,FE2t3pp,0.0,1000.0,,
iML1515,FE3DCITabcpp,0.0,1000.0,,
iML1515,FE3DCITtonex,0.0,1000.0,,
iML1515,FE3DHBZSabcpp,0.0,1000.0,,
iML1515,FE3HOXR3,0.0,1000.0,,
iML1515,FE3HOXUtex,0.0,1000.0,,
iML1515,FE3HOXtonex,0.0,1000.0,,
iML1515,FE3abcpp,0.0,1000.0,,
iML1515,FECRMUtex,0.0,1000.0,,
iML1515,FECRMtonex,0.0,1000.0,,
iML1515,FEENTERabcpp,0.0,1000.0,,
iML1515,FEENTERtonex,0.0,1000.0,,
iML1515,FEENTERtpp,0.0,1000.0,,
iML1515,FEOXAMR3,0.0,1000.0,,
iML1515,FEOXAMUtex,0.0,1000.0,,
iML1515,FEOXAMexs,0.0,1000.0,,
iML1515,FEOXAMtonex,0.0,1000.0,,
iML1515,FEROpp,0.0,1000.0,,
iML1515,FESR,0.0,1000.0,,
iML1515,FFSD,0.0,1000.0,,
iML1515,FHL,0.0,1000.0,,
iML1515,FLDR2,0.0,1000.0,,
iML1515,FLVR,0.0,1000.0,,
iML1515,FLVRx,0.0,1000.0,,
iML1515,FMETTRS,0.0,1000.0,,
iML1515,FMNAT,0.0,1000.0,,
iML1515,FMNRx,0.0,1000.0,,
iML1515,FMNRx2,0.0,1000.0,,
iML1515,FOMETRi,0.0,1000.0,,
iML1515,FRUK,0.0,1000.0,,
iML1515,FRULYSDG,0.0,1000.0,,
iML1515,FRULYSE,0.0,1000.0,,
iML1515,FRULYStex,0.0,1000.0,,
iML1515,FRUURtex,0.0,1000.0,,
iML1515,FRUtex,0.0,1000.0,,
iML1515,FTHFD,0.0,1000.0,,
iML1515,FUCtex,0.0,1000.0,,
iML1515,FUMt2_2pp,0.0,1000.0,,
iML1515,FUMt2_3pp,0.0,1000.0,,
iML1515,FUMtex,0.0,1000.0,,
iML1515,G1Ptex,0.0,1000.0,,
iML1515,G2PP,0.0,1000.0,,
iML1515,G2PPpp,0.0,1000.0,,
iML1515,G3PAT120,0.0,1000.0,,
iML1515,G3PAT140,0.0,1000.0,,
iML1515,G3PAT161,0.0,1000.0,,
iML1515,G3PAT181,0.0,1000.0,,
iML1515,G3PCabcpp,0.0,1000.0,,
iML1515,G3PCtex,0.0,1000.0,,
iML1515,G3PD2,0.0,1000.0,,
iML1515,G3PD6,0.0,1000.0,,
iML1515,G3PD7,0.0,1000.0,,
iML1515,G3PEabcpp,0.0,1000.0,,
iML1515,G3PGabcpp,0.0,1000.0,,
iML1515,G3PGtex,0.0,1000.0,,
iML1515,G3PStex,0.0,1000.0,,
iML1515,G5SADs,0.0,1000.0,,
iML1515,G5SD,0.0,1000.0,,
iML1515,GAL1PPpp,0.0,1000.0,,
iML1515,GALBDtex,0.0,1000.0,,
iML1515,GALCTLO,0.0,1000.0,,
iML1515,GALCTND,0.0,1000.0,,
iML1515,GALCTNLt2pp,0.0,1000.0,,
iML1515,GALCTNt2pp,0.0,1000.0,,
iML1515,GALCTt2rpp,0.0,1000.0,,
iML1515,GALCTtex,0.0,1000.0,,
iML1515,GALKr,0.0,1000.0,,
iML1515,GALS3,0.0,1000.0,,
iML1515,GALTtex,0.0,1000.0,,
iML1515,GALUi,0.0,1000.0,,
iML1515,GALtex,0.0,1000.0,,
iML1515,GAMAN6Ptex,0.0,1000.0,,
iML1515,GAPD,0.0,1000.0,,
iML1515,GARFT,0.0,1000.0,,
iML1515,GCALDD,0.0,1000.0,,
iML1515,GDPDPK,0.0,1000.0,,
iML1515,GDPMNH,0.0,1000.0,,
iML1515,GDPTPDP,0.0,1000.0,,
iML1515,GF6PTA,0.0,1000.0,,
iML1515,GGGABADr,0.0,1000.0,,
iML1515,GGPTRCO,0.0,1000.0,,
iML1515,GGPTRCS,0.0,1000.0,,
iML1515,GHBDHx,0.0,1000.0,,
iML1515,GK1,0.0,1000.0,,
iML1515,GLBRAN2,0.0,1000.0,,
iML1515,GLCATr,0.0,1000.0,,
iML1515,GLCNt2rpp,0.0,1000.0,,
iML1515,GLCNtex,0.0,1000.0,,
iML1515,GLCRtex,0.0,1000.0,,
iML1515,GLCURt2rpp,0.0,1000.0,,
iML1515,GLCabcpp,0.0,1000.0,,
iML1515,GLCptspp,0.0,1000.0,,
iML1515,GLCt2pp,0.0,1000.0,,
iML1515,GLCtex,0.0,1000.0,,
iML1515,GLNTRS,0.0,1000.0,,
iML1515,GLNabcpp,0.0,1000.0,,
iML1515,GLTPD,0.0,1000.0,,
iML1515,GLU5K,0.0,1000.0,,
iML1515,GLUABUTt7pp,0.0,1000.0,,
iML1515,GLUDy,0.0,1000.0,,
iML1515,GLUN,0.0,1000.0,,
iML1515,GLUTRR,0.0,1000.0,,
iML1515,GLUt2rpp,0.0,1000.0,,
iML1515,GLUt4pp,0.0,1000.0,,
iML1515,GLYAT,0.0,1000.0,,
iML1515,GLYC2Pabcpp,0.0,1000.0,,
iML1515,GLYC2Ptex,0.0,1000.0,,
iML1515,GLYC3Pabcpp,0.0,1000.0,,
iML1515,GLYC3Ptex,0.0,1000.0,,
iML1515,GLYCLTDy,0.0,1000.0,,
iML1515,GLYCLTt2rpp,0.0,1000.0,,
iML1515,GLYCtpp,0.0,1000.0,,
iML1515,GLYTRS,0.0,1000.0,,
iML1515,GLYtex,0.0,1000.0,,
iML1515,GMHEPPA,0.0,1000.0,,
iML1515,GMPtex,0.0,1000.0,,
iML1515,GNK,0.0,1000.0,,
iML1515,GOFUCR,0.0,1000.0,,
iML1515,GPDDA1,0.0,1000.0,,
iML1515,GPDDA2pp,0.0,1000.0,,
iML1515,GSNt2pp,0.0,1000.0,,
iML1515,GSNtex,0.0,1000.0,,
iML1515,GSPMDS,0.0,1000.0,,
iML1515,GTHPi,0.0,1000.0,,
iML1515,GTHRDHpp,0.0,1000.0,,
iML1515,GTPDPDP,0.0,1000.0,,
iML1515,GUACYC,0.0,1000.0,,
iML1515,GUAD,0.0,1000.0,,
iML1515,GUAt2pp,0.0,1000.0,,
iML1515,GUR1PPpp,0.0,1000.0,,
iML1515,H2Otex,0.0,1000.0,,
iML1515,H2Otpp,0.0,1000.0,,
iML1515,H2SO,0.0,1000.0,,
iML1515,H2St1pp,0.0,1000.0,,
iML1515,HACD1,0.0,1000.0,,
iML1515,HACD2,0.0,1000.0,,
iML1515,HACD3,0.0,1000.0,,
iML1515,HACD6,0.0,1000.0,,
iML1515,HACD8,0.0,1000.0,,
iML1515,HADPCOADH3,0.0,1000.0,,
iML1515,HCINNMtex,0.0,1000.0,,
iML1515,HCO3E,0.0,1000.0,,
iML1515,HDCAtexi,0.0,1000.0,,
iML1515,HEPK1,0.0,1000.0,,
iML1515,HEPK2,0.0,1000.0,,
iML1515,HEPT1,0.0,1000.0,,
iML1515,HEPT3,0.0,1000.0,,
iML1515,HEPT4,0.0,1000.0,,
iML1515,HETZK,0.0,1000.0,,
iML1515,HEX1,0.0,1000.0,,
iML1515,HEX7,0.0,1000.0,,
iML1515,HEXt2rpp,0.0,1000.0,,
iML1515,HG2tex,0.0,1000.0,,
iML1515,HISTP,0.0,1000.0,,
iML1515,HISTRS,0.0,1000.0,,
iML1515,HKNDDH,0.0,1000.0,,
iML1515,HKNTDH,0.0,1000.0,,
iML1515,HMPK1,0.0,1000.0,,
iML1515,HOMt2pp,0.0,1000.0,,
iML1515,HOMtex,0.0,1000.0,,
iML1515,HPPK2,0.0,1000.0,,
iML1515,HPPPNtex,0.0,1000.0,,
iML1515,HPYRI,0.0,1000.0,,
iML1515,HPYRRy,0.0,1000.0,,
iML1515,HSDy,0.0,1000.0,,
iML1515,HXAND,0.0,1000.0,,
iML1515,HXAtex,0.0,1000.0,,
iML1515,HXCT,0.0,1000.0,,
iML1515,HXPRT,0.0,1000.0,,
iML1515,HYD1pp,0.0,1000.0,,
iML1515,HYD2pp,0.0,1000.0,,
iML1515,HYXNtpp,0.0,1000.0,,
iML1515,I2FE2SS,0.0,1000.0,,
iML1515,I2FE2SS2,0.0,1000.0,,
iML1515,I2FE2ST,0.0,1000.0,,
iML1515,I4FE4SR,0.0,1000.0,,
iML1515,ICDHyr,0.0,1000.0,,
iML1515,ICHORT,0.0,1000.0,,
iML1515,ICL,0.0,1000.0,,
iML1515,IDONt2rpp,0.0,1000.0,,
iML1515,IDONtex,0.0,1000.0,,
iML1515,ILETRS,0.0,1000.0,,
iML1515,ILEabcpp,0.0,1000.0,,
iML1515,ILEt2rpp,0.0,1000.0,,
iML1515,IMPC,0.0,1000.0,,
iML1515,INDOLEt2rpp,0.0,1000.0,,
iML1515,INDOLEtex,0.0,1000.0,,
iML1515,INOSTt4pp,0.0,1000.0,,
iML1515,INSH,0.0,1000.0,,
iML1515,INSTtex,0.0,1000.0,,
iML1515,INSt2pp,0.0,1000.0,,
iML1515,IPDDI,0.0,1000.0,,
iML1515,ISETACabcpp,0.0,1000.0,,
iML1515,K2L4Aabcpp,0.0,1000.0,,
iML1515,K2L4Aabctex,0.0,1000.0,,
iML1515,KARA1,0.0,1000.0,,
iML1515,KAS14,0.0,1000.0,,
iML1515,KAS15,0.0,1000.0,,
iML1515,KDOCT2,0.0,1000.0,,
iML1515,KDOPS,0.0,1000.0,,
iML1515,KG6PDC,0.0,1000.0,,
iML1515,L_LACD2,0.0,1000.0,,
iML1515,L_LACt2rpp,0.0,1000.0,,
iML1515,L_LACtex,0.0,1000.0,,
iML1515,LA4NTpp,0.0,1000.0,,
iML1515,LACZpp,0.0,1000.0,,
iML1515,LADGMDH,0.0,1000.0,,
iML1515,LALADGLUtex,0.0,1000.0,,
iML1515,LALADGLUtpp,0.0,1000.0,,
iML1515,LALDO2x,0.0,1000.0,,
iML1515,LCARR,0.0,1000.0,,
iML1515,LCARS,0.0,1000.0,,
iML1515,LDH_D,0.0,1000.0,,
iML1515,LEUabcpp,0.0,1000.0,,
iML1515,LEUtex,0.0,1000.0,,
iML1515,LIPAHT2ex,0.0,1000.0,,
iML1515,LIPAHTex,0.0,1000.0,,
iML1515,LIPAMPL,0.0,1000.0,,
iML1515,LIPAabctex,0.0,1000.0,,
iML1515,LIPOS,0.0,1000.0,,
iML1515,LIPOtex,0.0,1000.0,,
iML1515,LPADSS,0.0,1000.0,,
iML1515,LPLIPAL1A120pp,0.0,1000.0,,
iML1515,LPLIPAL1A160pp,0.0,1000.0,,
iML1515,LPLIPAL1A180pp,0.0,1000.0,,
iML1515,LPLIPAL1E120pp,0.0,1000.0,,
iML1515,LPLIPAL1E160pp,0.0,1000.0,,
iML1515,LPLIPAL1E161pp,0.0,1000.0,,
iML1515,LPLIPAL1G120pp,0.0,1000.0,,
iML1515,LPLIPAL1G140pp,0.0,1000.0,,
iML1515,LPLIPAL1G160pp,0.0,1000.0,,
iML1515,LPLIPAL2A140,0.0,1000.0,,
iML1515,LPLIPAL2A141,0.0,1000.0,,
iML1515,LPLIPAL2A160,0.0,1000.0,,
iML1515,LPLIPAL2A161,0.0,1000.0,,
iML1515,LPLIPAL2A180,0.0,1000.0,,
iML1515,LPLIPAL2A181,0.0,1000.0,,
iML1515,LPLIPAL2ATE140,0.0,1000.0,,
iML1515,LPLIPAL2ATE141,0.0,1000.0,,
iML1515,LPLIPAL2ATE160,0.0,1000.0,,
iML1515,LPLIPAL2ATE180,0.0,1000.0,,
iML1515,LPLIPAL2ATE181,0.0,1000.0,,
iML1515,LPLIPAL2ATG120,0.0,1000.0,,
iML1515,LPLIPAL2ATG140,0.0,1000.0,,
iML1515,LPLIPAL2ATG180,0.0,1000.0,,
iML1515,LPLIPAL2ATG181,0.0,1000.0,,
iML1515,LPLIPAL2E140,0.0,1000.0,,
iML1515,LPLIPAL2E181,0.0,1000.0,,
iML1515,LPLIPAL2G120,0.0,1000.0,,
iML1515,LPLIPAL2G160,0.0,1000.0,,
iML1515,LPLIPAL2G161,0.0,1000.0,,
iML1515,LPLIPAL2G180,0.0,1000.0,,
iML1515,LPLIPAL2G181,0.0,1000.0,,
iML1515,LSERDHr,0.0,1000.0,,
iML1515,LYSDC,0.0,1000.0,,
iML1515,LYSt2pp,0.0,1000.0,,
iML1515,LYSt3pp,0.0,1000.0,,
iML1515,LYXI,0.0,1000.0,,
iML1515,LYXtex,0.0,1000.0,,
iML1515,M1PD,0.0,1000.0,,
iML1515,MALDDH,0.0,1000.0,,
iML1515,MALDt2_2pp,0.0,1000.0,,
iML1515,MALDtex,0.0,1000.0,,
iML1515,MALTATr,0.0,1000.0,,
iML1515,MALTHXabcpp,0.0,1000.0,,
iML1515,MALTPTabcpp,0.0,1000.0,,
iML1515,MALTTRabcpp,0.0,1000.0,,
iML1515,MALTTTRtexi,0.0,1000.0,,
iML1515,MALTptspp,0.0,1000.0,,
iML1515,MALTtexi,0.0,1000.0,,
iML1515,MALt2_2pp,0.0,1000.0,,
iML1515,MALt3pp,0.0,1000.0,,
iML1515,MAN6PI,0.0,1000.0,,
iML1515,MANAO,0.0,1000.0,,
iML1515,MANGLYCptspp,0.0,1000.0,,
iML1515,MANGLYCtex,0.0,1000.0,,
iML1515,MANptspp,0.0,1000.0,,
iML1515,MANtex,0.0,1000.0,,
iML1515,MCITD,0.0,1000.0,,
iML1515,MCITL2,0.0,1000.0,,
iML1515,MCITS,0.0,1000.0,,
iML1515,MCOATA,0.0,1000.0,,
iML1515,MCPST,0.0,1000.0,,
iML1515,MCTP1App,0.0,1000.0,,
iML1515,MCTP1Bpp,0.0,1000.0,,
iML1515,MCTP2App,0.0,1000.0,,
iML1515,MDDCP3pp,0.0,1000.0,,
iML1515,MDDEP2pp,0.0,1000.0,,
iML1515,MDDEP3pp,0.0,1000.0,,
iML1515,MDDEP4pp,0.0,1000.0,,
iML1515,MDH,0.0,1000.0,,
iML1515,ME2,0.0,1000.0,,
iML1515,MECDPDH5,0.0,1000.0,,
iML1515,MELIBt2pp,0.0,1000.0,,
iML1515,MELIBtex,0.0,1000.0,,
iML1515,MEOHtex,0.0,1000.0,,
iML1515,MEOHtrpp,0.0,1000.0,,
iML1515,METOX1s,0.0,1000.0,,
iML1515,METOX2s,0.0,1000.0,,
iML1515,METS,0.0,1000.0,,
iML1515,METSOX1abcpp,0.0,1000.0,,
iML1515,METSOX2abcpp,0.0,1000.0,,
iML1515,METSOX2tex,0.0,1000.0,,
iML1515,METSOXR1,0.0,1000.0,,
iML1515,METSOXR2,0.0,1000.0,,
iML1515,METtex,0.0,1000.0,,
iML1515,MG2t3_2pp,0.0,1000.0,,
iML1515,MI1PP,0.0,1000.0,,
iML1515,MICITDr,0.0,1000.0,,
iML1515,MLDCP1App,0.0,1000.0,,
iML1515,MLDCP2App,0.0,1000.0,,
iML1515,MLDCP2Bpp,0.0,1000.0,,
iML1515,MLTG3,0.0,1000.0,,
iML1515,MLTG4,0.0,1000.0,,
iML1515,MLTGY1pp,0.0,1000.0,,
iML1515,MLTGY2pp,0.0,1000.0,,
iML1515,MLTGY4pp,0.0,1000.0,,
iML1515,MLTP2,0.0,1000.0,,
iML1515,MLTP3,0.0,1000.0,,
iML1515,MMETt2pp,0.0,1000.0,,
iML1515,MN6PP,0.0,1000.0,,
iML1515,MNNH,0.0,1000.0,,
iML1515,MOAT2,0.0,1000.0,,
iML1515,MOBDabcpp,0.0,1000.0,,
iML1515,MOCDS,0.0,1000.0,,
iML1515,MOCOS,0.0,1000.0,,
iML1515,MPTAT,0.0,1000.0,,
iML1515,MPTS,0.0,1000.0,,
iML1515,MSO3tex,0.0,1000.0,,
iML1515,MTHFC,0.0,1000.0,,
iML1515,MTHFD,0.0,1000.0,,
iML1515,MTHTHFSs,0.0,1000.0,,
iML1515,MTRPOX,0.0,1000.0,,
iML1515,N2Otex,0.0,1000.0,,
iML1515,NACtpp,0.0,1000.0,,
iML1515,NADDP,0.0,1000.0,,
iML1515,NADH10,0.0,1000.0,,
iML1515,NADN,0.0,1000.0,,
iML1515,NADPHQR2,0.0,1000.0,,
iML1515,NADPHQR3,0.0,1000.0,,
iML1515,NADPHQR4,0.0,1000.0,,
iML1515,NADPPPS,0.0,1000.0,,
iML1515,NADS1,0.0,1000.0,,
iML1515,NAMNPP,0.0,1000.0,,
iML1515,NAt3_1p5pp,0.0,1000.0,,
iML1515,NAt3pp,0.0,1000.0,,
iML1515,NAtex,0.0,1000.0,,
iML1515,NDPK4,0.0,1000.0,,
iML1515,NDPK7,0.0,1000.0,,
iML1515,NDPK8,0.0,1000.0,,
iML1515,NH4tex,0.0,1000.0,,
iML1515,NHFRBO,0.0,1000.0,,
iML1515,NI2abcpp,0.0,1000.0,,
iML1515,NI2tex,0.0,1000.0,,
iML1515,NMNAT,0.0,1000.0,,
iML1515,NMNt7pp,0.0,1000.0,,
iML1515,NMNtex,0.0,1000.0,,
iML1515,NNDMBRT,0.0,1000.0,,
iML1515,NNDPR,0.0,1000.0,,
iML1515,NO2t2rpp,0.0,1000.0,,
iML1515,NO2tex,0.0,1000.0,,
iML1515,NO3R1pp,0.0,1000.0,,
iML1515,NO3R2bpp,0.0,1000.0,,
iML1515,NO3t7pp,0.0,1000.0,,
iML1515,NODOx,0.0,1000.0,,
iML1515,NODOy,0.0,1000.0,,
iML1515,NOVBCNtex,0.0,1000.0,,
iML1515,NOVBCNtpp,0.0,1000.0,,
iML1515,NTD1,0.0,1000.0,,
iML1515,NTD11,0.0,1000.0,,
iML1515,NTD12,0.0,1000.0,,
iML1515,NTD12pp,0.0,1000.0,,
iML1515,NTD1pp,0.0,1000.0,,
iML1515,NTD2pp,0.0,1000.0,,
iML1515,NTD3,0.0,1000.0,,
iML1515,NTD3pp,0.0,1000.0,,
iML1515,NTD5pp,0.0,1000.0,,
iML1515,NTP11,0.0,1000.0,,
iML1515,NTP12,0.0,1000.0,,
iML1515,NTP3,0.0,1000.0,,
iML1515,NTPP10,0.0,1000.0,,
iML1515,NTPP11,0.0,1000.0,,
iML1515,NTPP2,0.0,1000.0,,
iML1515,NTPP4,0.0,1000.0,,
iML1515,NTPP5,0.0,1000.0,,
iML1515,NTPP9,0.0,1000.0,,
